"MeanTemp","Precip","PrecipSeasonality","MeanDiurnalRange","Isothermality","TempSeasonality","TempAnnualRange","NDVImax","NDVIsum","EVImax","NDWImin","SWIRaug","BulkDens","pH","CStock","CDensity","Sand","Silt","Clay","Permafrost","site","Country","LON","LAT","Activity","CH4","Annual_cover","region","remove","reason","use","x","y","pc1","pc2","pc3","pc4"
-11.908332824707,107,84.1999893188477,6,15.4639177322388,1270.62414550781,38.7999992370605,0.694199979305267,2.54139995574951,0.376700013875961,0.381475657224655,0.0711999982595444,0.894075036048889,5.75,791,572.950012207031,49.75,31.2250003814697,19.6749992370605,1,"ARM-NSA-Barrow","USA",-156.6149,71.3242,"active","CH4","not_annual",NA,NA,NA,NA,-812316.004662132,1878491.65531305,2.23897678037254,-0.947116094911803,1.8945322100029,-0.425258173825886
-8.94999980926514,288,61.9442558288574,7.69999980926514,15.5241928100586,1535.63879394531,49.6000022888184,0.618300020694733,2.93709993362427,0.290399998426437,0.193744003772736,0.0996999964118004,0.976300001144409,5.70499992370605,1177,495.674987792969,49.5499992370605,36.4500007629395,14.5500001907349,0.995856404304504,"Arviat","Canada",-94.175921,61.10503,NA,NA,NA,"","no","","",-3196588.49561483,233392.191144077,2.5869992710198,-0.840944811574203,1.67746206881307,-0.849947647181692
-10.6499996185303,133,75.8871459960938,7.18333339691162,16.6280860900879,1370.29028320312,43.2000007629395,0.559499979019165,2.38919997215271,0.31580001115799,0.324374794960022,0.0979999974370003,1.06235003471375,5.8600001335144,812,496.799987792969,62.5250015258789,24.5499992370605,13.6750001907349,1,"Atqasuk","USA",-157.4089472,70.4696228,"active","CH4","annual",NA,NA,NA,NA,-822844.531862758,1977627.41778077,2.39715677569124,-1.96134283367615,0.106781486549144,-1.54756828546939
-1.96249973773956,626,44.6743698120117,11.875,23.1481475830078,1403.47473144531,51.3000030517578,0.622600018978119,3.58430004119873,0.344300001859665,0.356555789709091,0.0803000032901764,0.954525053501129,5.23999977111816,1369,350.100006103516,47.6500015258789,28.3250007629395,24.4750003814697,0.111871622502804,"Attawapiskat River Bog","Canada",-83.9452,52.695,"active","CH4","annual",NA,NA,NA,NA,-4173615.57121426,-442700.991741474,-0.763024216866246,-0.307742056407678,1.44973821491816,-0.784622604404188
-1.96666646003723,620,45.1021270751953,11.8833332061768,23.1193256378174,1404.08544921875,51.4000015258789,0.722000002861023,4.21299982070923,0.362399995326996,0.317052960395813,0.061999998986721,0.929974973201752,5.23000001907349,1233,347.75,50.4249992370605,28.2250003814697,21.8999996185303,0.155951246619225,"Attawapiskat River Fen","Canada",-83.955,52.7008,"active","CH4","annual",NA,NA,NA,NA,-4172995.83715221,-441913.479549971,-1.19137710074763,-0.193966817258974,1.3419417823282,-1.11276230263792
-11.6125001907349,267,65.0256805419922,7.89166688919067,15.0031681060791,1635.0078125,52.6000022888184,0.535799980163574,2.47180008888245,0.293099999427795,0.151515141129494,0.116300001740456,1.16165006160736,5.92000007629395,511,293.174987792969,47.625,37.125,15.6750001907349,1,"Baker lake","Canada",-96.010433,64.331665,NA,NA,NA,"Nunavut","no","","yes",-2819060.82893538,296814.236515806,2.98063478589533,-0.287976496312031,-0.601197379985509,-0.348207220093136
-11.9708337783813,109,84.3063583374023,6.09166622161865,15.2291660308838,1306.93505859375,40,0.66619998216629,2.39890003204346,0.369100004434586,0.308201462030411,0.0706999972462654,0.560974955558777,6.22249984741211,774,629.150024414062,49.0750007629395,31.3500003814697,20.0249996185303,1,"Barrow-BEO","USA",-156.6258806,71.2810016,"active","CH4","annual",NA,NA,NA,NA,-813866.558581813,1883067.86016682,2.95737950237781,-1.01740094677767,2.65685555085635,-0.105836504404733
-12.0124998092651,109,84.6239318847656,6.09166669845581,15.1533994674683,1316.12231445312,40.2000007629395,0.640100002288818,2.45289993286133,0.354600012302399,0.284140259027481,0.0747999995946884,0.582724988460541,6.1100001335144,825,616.974975585938,49.5999984741211,32.5499992370605,18.6749992370605,1,"Barrow-BES","USA",-156.596467,71.280881,"active","CH4","annual",NA,NA,NA,NA,-814838.491401643,1882662.1413134,3.04556475968528,-1.12734726618002,2.6040115379774,-0.212900820487327
-11.8708333969116,107,84.1999893188477,6.00833320617676,15.525408744812,1266.47045898438,38.7000007629395,0.695699989795685,2.5297999382019,0.414200007915497,0.440508008003235,0.0890000015497208,0.824674963951111,6.05499982833862,897,585.099975585938,49.1749992370605,32.125,19.25,1,"Barrow-CMDL","USA",-156.6258806,71.322525,"active","CH4","annual",NA,NA,NA,NA,-812030.058874874,1878818.69482531,2.41187887801629,-0.91851132079446,2.28122646499096,-0.188582191415692
-14.5458335876465,198,70.8076934814453,11.9916667938232,17.0336170196533,2302.25927734375,70.4000015258789,0.394199997186661,1.26090002059937,0.187299996614456,0.0285437852144241,0.0976999998092651,1.40512502193451,6.78499984741211,446,293.674987792969,34.7750015258789,50.7750015258789,14.8000001907349,1,"Batagai","Russia",134.6350272,67.65598533,NA,NA,NA,"Sakha (Yakutia)","no","","yes",1748913.49495876,1726773.15136187,4.90580864647148,2.81890061297211,-1.5167058485639,0.007039375150802
-6.18333339691162,419,28.6274013519287,5.80000019073486,23.0158729553223,725.196960449219,25.2000007629395,0.39070001244545,1.16550004482269,0.173199996352196,0.0717117115855217,0.124600000679493,1.07972502708435,6.76249980926514,415,288.625,54.5250015258789,34.2249984741211,11.8000001907349,1,"Bayelva, Spitsbergen","Norway",11.8311,78.9216,"active","no","not_annual",NA,NA,NA,NA,247531.113772803,-1181660.03357255,1.90789925568675,-4.3881236373629,-1.12770542874216,2.30799311552669
7.72916650772095,2140,30.8041820526123,5.85833358764648,31.6666660308838,483.7705078125,18.5,0.363099992275238,2.78299999237061,0.168699994683266,0.0350431688129902,0.127100005745888,1.25499999523163,5.37750005722046,552,326.950012207031,58.75,28.375,13.4499998092651,0,"Bergen","Norway",5.324522256,60.39100242,NA,NA,NA,"Hordaland","no","","",305093.231510586,-3273571.52565958,-3.54075786590111,-6.71369739905047,-1.70880482104121,1.88524288493984
-4.88333320617676,559,38.8593597412109,5.66666650772095,17.1198387145996,1017.46862792969,33.0999984741211,0.678399980068207,3.00189995765686,0.346300005912781,0.103816166520119,0.0759999975562096,0.906374990940094,6.32999992370605,724,320.325012207031,52.4249992370605,35.875,11.7250003814697,0.211774080991745,"Beringovskiy","Russia",179.3066674,63.0654645,NA,NA,NA,"Chukchi Autonomous Okrug","no","","",36053.110757361,2979219.86577706,0.28440347974057,-2.80025927827716,0.81979031180322,1.21919149822929
-0.862500011920929,425,55.6201477050781,7.97499990463257,22.5920677185059,1061.44006347656,35.2999992370605,0.711499989032745,3.32270002365112,0.428099989891052,0.146486699581146,0.0741999968886375,1.1073499917984,6.14499998092651,554,341.725006103516,32.375,53.7999992370605,14.5,0.477763891220093,"Bethel","USA",-161.7557962,60.79330345,NA,NA,NA,"Alaska","no","","",-1014700.43995306,3078222.91483913,-0.0908662183399264,0.0332822315034562,1.28082588949022,2.90457902564167
1.38333344459534,1037,17.4953346252441,8.56666660308838,24.2681770324707,931.299987792969,35.2999992370605,0.634899973869324,4.8600001335144,0.460599988698959,0.383195728063583,0.100100003182888,1.2681999206543,5.61250019073486,427,347.299987792969,55.4749984741211,31.9249992370605,12.8999996185303,0,"Blanc Sablon","Canada",-57.19701667,51.47122222,NA,NA,NA,"Quebec","no","","",-3652223.18616013,-2353966.38672012,-3.01199211739252,-2.89801121630817,-0.249955021665626,0.539331870740341
-2.57916665077209,292,57.4581184387207,11.3583335876465,23.1802730560303,1435.11401367188,49,0.793900012969971,4.6181001663208,0.434599995613098,0.418921738862991,0.0577999986708164,1.23327505588531,6.44000005722046,481,245.149993896484,22.9249992370605,66.5,11.1750001907349,0.248609289526939,"Bonanza Creek Black Spruce","USA",-148.323525,64.69635,"active","CH4","not_annual",NA,NA,NA,NA,-1466704.32816956,2376979.11560686,-0.504410541821295,2.94833492449979,1.44447323846489,2.44904126713881
-2.63750004768372,294,57.2089767456055,11.3583335876465,23.1802730560303,1436.73889160156,49,0.824199974536896,5.98859977722168,0.467200011014938,0.487159222364426,0.0436000004410744,1.25130009651184,6.33750009536743,389,219.600006103516,23.9249992370605,67.7249984741211,9.125,0.352081686258316,"Bonanza Creek Fen","USA",-148.313333,64.703733,"active","CH4","annual",NA,NA,NA,NA,-1466685.37045384,2376002.53044015,-1.11940863269618,3.20376469870648,1.45452017665911,2.10770927902913
